city,variable,month,n_samples,winning_family,loglik,aic,bic,ks_p,passes_ks_05,selection_note
Bom_Jesus,ETo,9,900,norm,-1139.9831,2283.9662,2293.5710,0.0010,False,
Bom_Jesus,ETo,10,930,norm,-1557.6150,3119.2300,3128.9003,0.0000,False,
Bom_Jesus,ETo,11,900,norm,-1565.4562,3134.9124,3144.5172,0.0000,False,
Bom_Jesus,ETo,12,930,norm,-1507.7333,3019.4667,3029.1370,0.0000,False,
Bom_Jesus,Tmax,1,930,skewnorm,-2201.4131,4408.8262,4423.3318,0.4618,True,
Bom_Jesus,Tmax,2,848,skewnorm,-1917.8470,3841.6940,3855.9227,0.2738,True,
Bom_Jesus,Tmax,3,930,skewnorm,-2014.8604,4035.7207,4050.2263,0.5121,True,
Bom_Jesus,Tmax,4,900,skewnorm,-1898.0203,3802.0406,3816.4478,0.2308,True,
Bom_Jesus,Tmax,5,930,skewnorm,-1863.1569,3732.3138,3746.8194,0.1282,True,
Bom_Jesus,Tmax,6,900,skewnorm,-1794.2970,3594.5941,3609.0012,0.0001,False,
Bom_Jesus,Tmax,7,930,skewnorm,-1787.5165,3581.0330,3595.5385,0.0047,False,
Bom_Jesus,Tmax,8,930,skewnorm,-1823.3584,3652.7167,3667.2223,0.0001,False,Delta_AIC < 2 vs norm (parsimony preserved)
Bom_Jesus,Tmax,9,900,skewnorm,-1904.9857,3815.9713,3830.3785,0.0393,False,
Bom_Jesus,Tmax,10,930,skewnorm,-2144.3967,4294.7934,4309.2989,0.1410,True,
Bom_Jesus,Tmax,11,900,skewnorm,-2192.9700,4391.9400,4406.3472,0.2043,True,
Bom_Jesus,Tmax,12,930,skewnorm,-2178.3044,4362.6088,4377.1144,0.0361,False,
Bom_Jesus,Tmin,1,930,skewnorm,-1597.8516,3201.7032,3216.2088,0.1173,True,
Bom_Jesus,Tmin,2,848,skewnorm,-1370.0621,2746.1242,2760.3528,0.0073,False,
Bom_Jesus,Tmin,3,930,skewnorm,-1499.8738,3005.7476,3020.2531,0.0448,False,
Bom_Jesus,Tmin,4,900,skewnorm,-1488.4272,2982.8544,2997.2616,0.0908,True,
Bom_Jesus,Tmin,5,930,skewnorm,-1664.0173,3334.0347,3348.5402,0.0113,False,
Bom_Jesus,Tmin,6,900,skewnorm,-1805.5356,3617.0713,3631.4784,0.0024,False,
Bom_Jesus,Tmin,7,930,skewnorm,-1883.0707,3772.1414,3786.6469,0.6250,True,
Bom_Jesus,Tmin,8,930,skewnorm,-1764.2900,3534.5800,3549.0856,0.1603,True,
Bom_Jesus,Tmin,9,900,skewnorm,-1653.2328,3312.4657,3326.8729,0.0030,False,Delta_AIC < 2 vs norm (parsimony preserved)
Bom_Jesus,Tmin,10,930,norm,-1675.7583,3355.5166,3365.1869,0.0031,False,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Bom_Jesus,Tmin,11,900,norm,-1658.0894,3320.1788,3329.7836,0.0106,False,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Bom_Jesus,Tmin,12,930,skewnorm,-1607.6562,3221.3124,3235.8180,0.0127,False,
Bom_Jesus,RH,1,930,beta_rescaled,164.9434,-325.8867,-316.2163,0.6497,True,
Bom_Jesus,RH,2,848,beta_rescaled,175.3587,-346.7174,-337.2317,0.0284,False,
Bom_Jesus,RH,3,930,beta_rescaled,217.5721,-431.1442,-421.4739,0.0173,False,
Bom_Jesus,RH,4,900,beta_rescaled,228.2465,-452.4931,-442.8883,0.0097,False,
Bom_Jesus,RH,5,930,beta_rescaled,223.9518,-443.9035,-434.2332,0.0313,False,
Bom_Jesus,RH,6,900,beta_rescaled,282.2758,-560.5516,-550.9468,0.2416,True,
Bom_Jesus,RH,7,930,beta_rescaled,232.4460,-460.8920,-451.2216,0.2188,True,
Bom_Jesus,RH,8,930,beta_rescaled,301.4283,-598.8565,-589.1861,0.0436,False,
Bom_Jesus,RH,9,900,beta_rescaled,534.0490,-1064.0980,-1054.4932,0.0000,False,
Bom_Jesus,RH,10,930,beta_rescaled,243.3865,-482.7729,-473.1026,0.0000,False,
Bom_Jesus,RH,11,900,beta_rescaled,133.7946,-263.5891,-253.9843,0.0842,True,
Bom_Jesus,RH,12,930,beta_rescaled,154.7631,-305.5262,-295.8559,0.1231,True,
Bom_Jesus,Rs,1,930,norm,-2833.5547,5671.1093,5680.7797,0.0023,False,
Bom_Jesus,Rs,2,848,norm,-2563.3706,5130.7412,5140.2270,0.0009,False,
Bom_Jesus,Rs,3,930,norm,-2711.8153,5427.6307,5437.3011,0.0002,False,
Bom_Jesus,Rs,4,900,norm,-2513.4216,5030.8433,5040.4480,0.0000,False,
Bom_Jesus,Rs,5,930,norm,-2355.8708,4715.7416,4725.4120,0.0000,False,
Bom_Jesus,Rs,6,900,norm,-1829.3715,3662.7430,3672.3478,0.0000,False,
Bom_Jesus,Rs,7,930,norm,-1768.5058,3541.0116,3550.6820,0.0000,False,
Bom_Jesus,Rs,8,930,norm,-1741.5287,3487.0574,3496.7278,0.0000,False,
Bom_Jesus,Rs,9,900,norm,-2215.8241,4435.6482,4445.2530,0.0000,False,
Bom_Jesus,Rs,10,930,norm,-2718.9812,5441.9623,5451.6327,0.0000,False,
Bom_Jesus,Rs,11,900,norm,-2797.7684,5599.5368,5609.1416,0.0000,False,
Bom_Jesus,Rs,12,930,norm,-2859.7115,5723.4231,5733.0934,0.0000,False,
Bom_Jesus,u2,1,930,lognorm,-34.1962,72.3925,82.0629,0.0013,False,
Bom_Jesus,u2,2,848,lognorm,49.0670,-94.1340,-84.6483,0.0000,False,
Bom_Jesus,u2,3,930,lognorm,76.2296,-148.4592,-138.7888,0.0000,False,
Bom_Jesus,u2,4,900,lognorm,31.1385,-58.2770,-48.6722,0.0001,False,
Bom_Jesus,u2,5,930,lognorm,-330.6402,665.2805,674.9509,0.0011,False,
Bom_Jesus,u2,6,900,gamma,-498.8449,1001.6897,1011.2945,0.0243,False,
Bom_Jesus,u2,7,930,gamma,-615.0754,1234.1508,1243.8211,0.0788,True,
Bom_Jesus,u2,8,930,gamma,-666.5577,1337.1155,1346.7858,0.1184,True,
Bom_Jesus,u2,9,900,gamma,-598.5280,1201.0560,1210.6608,0.0034,False,Delta_AIC < 2 vs lognorm (parsimony preserved)
Bom_Jesus,u2,10,930,lognorm,-564.8955,1133.7911,1143.4615,0.0616,True,
Bom_Jesus,u2,11,900,gamma,-338.0784,680.1568,689.7615,0.0248,False,
Bom_Jesus,u2,12,930,gamma,-169.5434,343.0868,352.7572,0.0007,False,
Campos_Lindos,pr,1,688,lognorm_wet,-2232.7774,4469.5549,4478.6225,0.3445,True,
Campos_Lindos,pr,2,629,lognorm_wet,-1994.0243,3992.0486,4000.9369,0.2255,True,
Campos_Lindos,pr,3,684,lognorm_wet,-2199.0046,4402.0093,4411.0652,0.1019,True,
Campos_Lindos,pr,4,513,lognorm_wet,-1569.7919,3143.5839,3152.0644,0.2349,True,
Campos_Lindos,pr,5,256,lognorm_wet,-736.3499,1476.6998,1483.7901,0.1359,True,
Campos_Lindos,pr,6,43,lognorm_wet,-100.3645,204.7290,208.2514,0.6927,True,
Campos_Lindos,pr,7,17,lognorm_wet,-40.5472,85.0944,86.7608,0.7841,True,
Campos_Lindos,pr,8,17,lognorm_wet,-33.8003,71.6006,73.2670,0.9801,True,Delta_AIC < 2 vs gamma_wet (parsimony preserved)
Campos_Lindos,pr,9,117,lognorm_wet,-322.6382,649.2763,654.8007,0.1773,True,
Campos_Lindos,pr,10,353,lognorm_wet,-1034.6395,2073.2791,2081.0120,0.2811,True,
Campos_Lindos,pr,11,499,lognorm_wet,-1589.0343,3182.0686,3190.4938,0.5066,True,
Campos_Lindos,pr,12,581,lognorm_wet,-1867.4482,3738.8963,3747.6258,0.0889,True,
Campos_Lindos,ETo,1,930,norm,-1206.5792,2417.1583,2426.8287,0.2548,True,
Campos_Lindos,ETo,2,848,gamma,-1050.4245,2104.8490,2114.3347,0.4293,True,
Campos_Lindos,ETo,3,930,norm,-1064.2281,2132.4563,2142.1266,0.0470,False,
Campos_Lindos,ETo,4,900,norm,-1003.3207,2010.6415,2020.2462,0.0003,False,
Campos_Lindos,ETo,5,930,norm,-871.6850,1747.3699,1757.0403,0.0000,False,
Campos_Lindos,ETo,6,900,norm,-372.6559,749.3118,758.9166,0.0000,False,
Campos_Lindos,ETo,7,930,norm,-475.0802,954.1604,963.8308,0.1108,True,
Campos_Lindos,ETo,8,930,norm,-664.7697,1333.5394,1343.2098,0.1655,True,
Campos_Lindos,ETo,9,900,norm,-1100.1853,2204.3706,2213.9754,0.0000,False,
Campos_Lindos,ETo,10,930,norm,-1371.5675,2747.1349,2756.8053,0.0030,False,
Campos_Lindos,ETo,11,900,norm,-1282.0276,2568.0551,2577.6599,0.0158,False,
Campos_Lindos,ETo,12,930,norm,-1238.2051,2480.4103,2490.0806,0.0298,False,
Campos_Lindos,Tmax,1,930,skewnorm,-1929.6062,3865.2125,3879.7180,0.9732,True,
Campos_Lindos,Tmax,2,848,skewnorm,-1720.7033,3447.4067,3461.6353,0.1088,True,
Campos_Lindos,Tmax,3,930,skewnorm,-1779.7924,3565.5848,3580.0904,0.6444,True,
Campos_Lindos,Tmax,4,900,skewnorm,-1703.4195,3412.8390,3427.2462,0.0667,True,
Campos_Lindos,Tmax,5,930,skewnorm,-1647.3827,3300.7653,3315.2709,0.5852,True,
Campos_Lindos,Tmax,6,900,skewnorm,-1202.2459,2410.4918,2424.8990,0.4418,True,
Campos_Lindos,Tmax,7,930,skewnorm,-1340.1786,2686.3572,2700.8627,0.6758,True,
Campos_Lindos,Tmax,8,930,skewnorm,-1480.6785,2967.3570,2981.8626,0.6259,True,
Campos_Lindos,Tmax,9,900,skewnorm,-1735.7332,3477.4664,3491.8736,0.0015,False,
Campos_Lindos,Tmax,10,930,skewnorm,-2173.0928,4352.1856,4366.6912,0.8179,True,
Campos_Lindos,Tmax,11,900,skewnorm,-2058.3533,4122.7065,4137.1137,0.8831,True,
Campos_Lindos,Tmax,12,930,skewnorm,-1999.9186,4005.8373,4020.3428,0.7863,True,
Campos_Lindos,Tmin,1,930,norm,-1083.1278,2170.2556,2179.9259,0.9207,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Campos_Lindos,Tmin,2,848,skewnorm,-917.0475,1840.0951,1854.3237,0.9510,True,Delta_AIC < 2 vs norm (parsimony preserved)
Campos_Lindos,Tmin,3,930,norm,-946.4853,1896.9707,1906.6410,0.6859,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Campos_Lindos,Tmin,4,900,norm,-984.5743,1973.1486,1982.7534,0.2258,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
Campos_Lindos,Tmin,5,930,skewnorm,-1346.5513,2699.1025,2713.6081,0.8408,True,
Campos_Lindos,Tmin,6,900,norm,-1550.0919,3104.1837,3113.7885,0.9602,True,Delta_AIC < 2 vs skewnorm (parsimony preserved)
