date,Rs,u2,Tmax,Tmin,RH,pr,ETo
1961-09-10,23.51,0.30,35.63,18.25,59.45,0.00,4.50
1961-09-11,18.48,0.47,34.71,18.80,59.84,0.00,3.89
1961-09-12,20.68,0.47,34.33,19.46,61.02,0.00,4.20
1961-09-13,21.31,0.35,36.23,17.60,55.51,0.00,4.25
1961-09-14,20.84,0.41,34.39,20.36,62.60,0.00,4.25
1961-09-15,21.78,0.71,34.46,19.20,62.99,2.16,4.56
1961-09-16,21.78,0.59,34.73,19.13,62.20,0.00,4.50
1961-09-17,20.05,0.65,33.68,19.90,64.17,0.00,4.25
1961-09-18,20.05,0.18,34.17,18.95,68.50,0.00,3.94
1961-09-19,18.95,0.53,34.80,19.25,66.54,0.05,4.04
1961-09-20,21.62,0.53,35.26,19.63,60.63,0.65,4.50
1961-09-21,22.25,0.71,35.72,19.56,57.09,0.00,4.81
1961-09-22,23.03,0.30,37.02,18.82,59.45,0.00,4.61
1961-09-23,23.82,0.83,37.20,18.67,54.33,0.13,5.22
1961-09-24,22.25,0.71,34.99,21.14,61.02,3.17,4.81
1961-09-25,24.13,0.35,36.84,18.71,57.09,1.11,4.81
1961-09-26,23.35,0.35,36.49,18.76,59.84,0.00,4.66
1961-09-27,23.35,0.77,35.58,20.04,60.24,1.09,5.02
1961-09-28,21.78,0.35,34.66,21.82,62.99,0.09,4.45
1961-09-29,23.35,0.12,35.68,19.96,59.06,0.16,4.45
1961-09-30,21.94,0.41,35.10,19.43,61.42,3.08,4.45
1961-10-01,17.54,0.35,34.22,20.71,67.32,0.82,3.74
1961-10-02,21.78,0.24,35.54,19.90,63.39,0.27,4.35
1961-10-03,20.84,0.53,33.47,18.36,69.69,14.23,4.25
1961-10-04,23.03,0.53,34.09,19.56,70.08,2.42,4.71
1961-10-05,24.13,0.53,35.41,19.67,63.78,7.77,4.96
1961-10-06,23.19,0.53,36.24,20.64,59.45,0.00,4.91
1961-10-07,23.98,0.41,36.36,19.20,58.66,0.00,4.86
1961-10-08,24.61,0.30,36.12,19.52,59.84,0.00,4.86
1961-10-09,22.25,0.71,36.21,20.26,61.42,0.00,4.86
1961-10-10,19.89,0.94,33.25,20.32,73.62,3.58,4.35
1961-10-11,18.32,0.77,32.07,20.36,73.23,14.47,3.94
1961-10-12,21.31,0.65,34.61,20.90,69.69,7.38,4.56
1961-10-13,23.82,0.59,34.70,20.98,70.47,0.67,4.96
1961-10-14,22.09,0.47,34.76,21.35,66.14,0.19,4.61
1961-10-15,24.92,0.83,35.50,19.96,61.02,0.21,5.32
1961-10-16,25.23,0.35,36.96,19.97,58.66,0.00,5.07
1961-10-17,24.61,0.71,36.47,18.88,55.91,0.00,5.22
1961-10-18,24.76,0.53,36.85,20.54,60.24,0.00,5.22
1961-10-19,24.29,0.12,35.80,20.41,57.09,0.00,4.66
1961-10-20,20.52,0.24,35.01,21.53,64.96,0.09,4.20
1961-10-21,20.52,0.71,34.57,21.68,63.39,1.33,4.56
1961-10-22,24.29,0.30,35.17,20.14,58.66,1.52,4.81
1961-10-23,25.39,0.89,36.37,19.05,59.84,0.00,5.53
1961-10-24,23.19,0.35,35.52,19.67,63.78,0.00,4.71
1961-10-25,23.98,0.65,35.84,19.13,61.42,0.00,5.07
1961-10-26,21.78,0.35,34.96,21.02,60.63,0.00,4.45
1961-10-27,20.05,0.59,33.96,20.84,66.54,0.00,4.30
1961-10-28,19.89,0.41,34.08,21.11,66.93,0.00,4.20
1961-10-29,19.89,0.65,33.63,20.71,69.69,0.48,4.30
1961-10-30,17.69,0.30,31.58,19.91,75.98,9.08,3.58
1961-10-31,22.25,0.65,34.64,20.00,64.57,13.10,4.71
1961-11-01,23.03,0.65,35.28,20.02,63.78,0.00,4.91
1961-11-02,23.82,0.83,36.52,19.61,58.66,0.00,5.27
1961-11-03,19.26,0.47,34.21,22.09,69.29,0.00,4.15
1961-11-04,19.11,0.41,32.85,21.90,68.90,3.82,4.04
1961-11-05,12.04,0.18,30.26,20.24,77.17,1.13,2.56
1961-11-06,19.89,0.41,32.41,19.66,74.80,12.87,4.04
1961-11-07,21.62,0.47,35.28,20.10,66.54,0.96,4.56
1961-11-08,22.41,0.35,35.90,20.01,65.75,0.00,4.61
1961-11-09,18.95,0.30,33.35,20.48,70.87,23.49,3.89
1961-11-10,21.78,0.41,32.90,20.17,69.29,0.02,4.40
1961-11-11,19.26,0.30,33.37,19.63,69.29,0.00,3.94
1961-11-12,21.94,0.30,34.58,18.85,71.65,0.62,4.40
1961-11-13,18.79,0.35,32.80,20.48,77.17,1.68,3.89
1961-11-14,22.72,0.30,34.10,21.03,71.65,6.93,4.61
1961-11-15,23.82,0.41,34.65,20.08,68.50,4.61,4.86
1961-11-16,24.61,0.53,35.33,19.38,64.96,0.00,5.07
