city,variable,period,month,n,mean,median,std,cv,iqr,p10,p25,p50,p75,p90,skewness,kurtosis,min,max
Baixa_Grande_do_Ribeiro,Rs,1961-1990,1,30,17.933,18.110,1.487,8.291,1.968,16.094,16.907,18.110,18.874,19.639,-0.092,-0.261,14.543,20.911
Baixa_Grande_do_Ribeiro,Rs,1961-1990,2,30,17.601,17.674,1.429,8.120,1.736,16.315,16.667,17.674,18.403,19.525,-0.300,1.208,13.582,20.470
Baixa_Grande_do_Ribeiro,Rs,1961-1990,3,30,17.425,17.628,1.392,7.986,1.946,15.399,16.429,17.628,18.375,18.996,-0.147,-0.471,14.445,20.019
Baixa_Grande_do_Ribeiro,Rs,1961-1990,4,30,17.733,17.722,1.322,7.454,2.062,16.232,16.624,17.722,18.685,19.419,0.471,-0.326,15.610,20.988
Baixa_Grande_do_Ribeiro,Rs,1961-1990,5,30,18.825,18.955,1.035,5.497,1.250,17.723,18.179,18.955,19.429,19.939,-0.523,0.192,16.498,20.851
Baixa_Grande_do_Ribeiro,Rs,1961-1990,6,30,19.112,19.188,0.783,4.099,0.913,18.390,18.812,19.188,19.726,19.897,-1.424,3.318,16.448,20.086
Baixa_Grande_do_Ribeiro,Rs,1961-1990,7,30,20.096,20.131,0.729,3.628,1.083,19.189,19.531,20.131,20.614,20.980,-0.094,-0.918,18.764,21.312
Baixa_Grande_do_Ribeiro,Rs,1961-1990,8,30,21.836,22.039,0.777,3.556,0.929,20.878,21.379,22.039,22.308,22.587,-0.741,0.362,19.964,23.136
Baixa_Grande_do_Ribeiro,Rs,1961-1990,9,30,21.580,21.702,1.023,4.739,1.329,20.439,20.848,21.702,22.178,22.748,-0.345,0.603,18.965,23.721
Baixa_Grande_do_Ribeiro,Rs,1961-1990,10,30,19.974,20.058,1.167,5.844,1.454,18.736,19.201,20.058,20.655,21.100,-0.052,0.661,17.096,22.680
Baixa_Grande_do_Ribeiro,Rs,1961-1990,11,30,18.808,18.801,1.346,7.158,1.719,17.530,17.969,18.801,19.689,20.425,0.071,-0.022,15.899,21.752
Baixa_Grande_do_Ribeiro,Rs,1961-1990,12,30,17.618,17.724,1.728,9.808,0.970,15.980,17.277,17.724,18.247,19.702,-1.275,3.172,11.967,20.264
Baixa_Grande_do_Ribeiro,Rs,1981-2010,1,30,17.577,17.957,1.625,9.242,2.103,15.194,16.527,17.957,18.630,18.967,-0.189,-0.162,14.541,20.911
Baixa_Grande_do_Ribeiro,Rs,1981-2010,2,30,17.905,17.812,1.543,8.615,1.662,16.285,16.770,17.812,18.431,20.477,0.781,0.186,15.382,21.817
Baixa_Grande_do_Ribeiro,Rs,1981-2010,3,30,17.485,17.656,1.342,7.676,1.581,16.038,16.767,17.656,18.348,19.204,-0.123,-0.201,14.445,20.273
Baixa_Grande_do_Ribeiro,Rs,1981-2010,4,30,18.210,18.450,1.500,8.238,1.845,16.115,17.310,18.450,19.155,19.764,-0.423,-0.336,14.803,20.988
Baixa_Grande_do_Ribeiro,Rs,1981-2010,5,30,18.754,19.054,1.301,6.939,1.615,17.005,18.026,19.054,19.641,20.103,-0.856,0.575,15.363,20.851
Baixa_Grande_do_Ribeiro,Rs,1981-2010,6,30,19.267,19.319,0.744,3.863,0.632,18.516,19.108,19.319,19.741,19.979,-1.942,6.134,16.448,20.275
Baixa_Grande_do_Ribeiro,Rs,1981-2010,7,30,20.287,20.379,0.572,2.822,0.585,19.543,20.033,20.379,20.618,20.990,-0.719,0.515,18.764,21.235
Baixa_Grande_do_Ribeiro,Rs,1981-2010,8,30,21.928,22.067,0.845,3.854,1.115,20.716,21.451,22.067,22.567,22.948,-0.534,-0.395,20.136,23.182
Baixa_Grande_do_Ribeiro,Rs,1981-2010,9,30,21.918,22.074,1.477,6.739,1.752,19.657,21.311,22.074,23.063,23.470,-1.106,1.025,17.757,23.825
Baixa_Grande_do_Ribeiro,Rs,1981-2010,10,30,20.220,20.407,1.361,6.730,1.673,18.231,19.345,20.407,21.018,21.697,-0.326,0.042,17.096,22.928
Baixa_Grande_do_Ribeiro,Rs,1981-2010,11,30,18.744,18.494,1.546,8.246,2.445,16.870,17.613,18.494,20.058,20.606,-0.010,-1.131,15.914,21.338
Baixa_Grande_do_Ribeiro,Rs,1981-2010,12,30,17.024,16.966,1.557,9.146,1.455,15.742,16.557,16.966,18.012,18.695,-1.229,3.105,11.967,19.807
Baixa_Grande_do_Ribeiro,Rs,1991-2020,1,30,17.704,17.957,1.512,8.539,1.701,15.282,16.988,17.957,18.689,18.967,-0.513,-0.143,14.541,20.719
Baixa_Grande_do_Ribeiro,Rs,1991-2020,2,30,18.135,17.933,1.770,9.763,1.776,16.410,16.875,17.933,18.651,20.540,1.332,2.073,15.886,23.619
Baixa_Grande_do_Ribeiro,Rs,1991-2020,3,30,17.934,17.915,0.956,5.333,1.286,16.804,17.087,17.915,18.373,19.204,0.318,-0.026,16.108,20.273
Baixa_Grande_do_Ribeiro,Rs,1991-2020,4,30,18.406,18.576,1.142,6.207,1.253,17.516,17.844,18.576,19.097,19.462,-1.249,2.684,14.803,20.520
Baixa_Grande_do_Ribeiro,Rs,1991-2020,5,30,18.677,18.846,1.157,6.195,1.121,17.487,18.165,18.846,19.286,19.954,-1.153,1.793,15.363,20.541
Baixa_Grande_do_Ribeiro,Rs,1991-2020,6,30,19.497,19.526,0.525,2.695,0.648,19.073,19.162,19.526,19.810,20.173,-0.464,0.271,18.129,20.322
Baixa_Grande_do_Ribeiro,Rs,1991-2020,7,30,20.562,20.509,0.459,2.231,0.567,19.985,20.331,20.509,20.898,21.049,-0.361,-0.355,19.568,21.348
Baixa_Grande_do_Ribeiro,Rs,1991-2020,8,30,22.216,22.366,0.721,3.246,0.741,21.487,21.979,22.366,22.720,22.920,-1.457,2.131,20.136,23.182
Baixa_Grande_do_Ribeiro,Rs,1991-2020,9,30,22.428,22.755,1.388,6.189,1.342,20.600,22.018,22.755,23.359,23.651,-1.678,3.543,17.757,24.249
Baixa_Grande_do_Ribeiro,Rs,1991-2020,10,30,20.948,20.935,1.251,5.973,1.155,19.637,20.446,20.935,21.601,22.803,-0.490,0.671,17.790,22.928
Baixa_Grande_do_Ribeiro,Rs,1991-2020,11,30,18.707,18.558,1.651,8.825,1.991,16.314,17.952,18.558,19.943,20.606,-0.392,-0.483,15.050,21.338
Baixa_Grande_do_Ribeiro,Rs,1991-2020,12,30,17.832,17.940,1.452,8.142,2.045,16.450,16.921,17.940,18.965,19.737,-0.251,0.460,13.959,20.891
Baixa_Grande_do_Ribeiro,u2,1961-1990,1,30,0.795,0.865,0.338,42.528,0.634,0.333,0.443,0.865,1.078,1.174,-0.417,-1.296,0.196,1.244
Baixa_Grande_do_Ribeiro,u2,1961-1990,2,30,0.819,0.900,0.329,40.150,0.601,0.356,0.450,0.900,1.051,1.128,-0.258,-0.961,0.292,1.507
Baixa_Grande_do_Ribeiro,u2,1961-1990,3,30,0.781,0.916,0.325,41.572,0.580,0.336,0.431,0.916,1.012,1.119,-0.592,-1.173,0.173,1.215
Baixa_Grande_do_Ribeiro,u2,1961-1990,4,30,0.778,0.853,0.350,44.977,0.619,0.294,0.458,0.853,1.077,1.166,-0.278,-1.201,0.194,1.370
Baixa_Grande_do_Ribeiro,u2,1961-1990,5,30,0.952,1.000,0.377,39.579,0.642,0.401,0.625,1.000,1.267,1.410,-0.266,-1.148,0.330,1.553
Baixa_Grande_do_Ribeiro,u2,1961-1990,6,30,1.130,1.126,0.407,36.013,0.695,0.534,0.787,1.126,1.482,1.600,-0.220,-1.280,0.455,1.794
Baixa_Grande_do_Ribeiro,u2,1961-1990,7,30,1.271,1.301,0.466,36.659,0.810,0.606,0.873,1.301,1.683,1.753,-0.130,-1.346,0.557,2.071
Baixa_Grande_do_Ribeiro,u2,1961-1990,8,30,1.275,1.375,0.429,33.637,0.754,0.653,0.867,1.375,1.620,1.734,-0.242,-1.245,0.559,1.987
Baixa_Grande_do_Ribeiro,u2,1961-1990,9,30,1.250,1.387,0.419,33.537,0.728,0.677,0.874,1.387,1.601,1.722,-0.118,-1.313,0.584,1.916
Baixa_Grande_do_Ribeiro,u2,1961-1990,10,30,1.044,1.027,0.362,34.734,0.637,0.617,0.736,1.027,1.373,1.427,0.051,-1.144,0.440,1.749
Baixa_Grande_do_Ribeiro,u2,1961-1990,11,30,0.931,1.007,0.330,35.479,0.587,0.489,0.627,1.007,1.213,1.299,-0.413,-0.997,0.255,1.462
Baixa_Grande_do_Ribeiro,u2,1961-1990,12,30,0.834,0.857,0.340,40.767,0.620,0.401,0.503,0.857,1.124,1.223,-0.248,-1.173,0.207,1.405
Baixa_Grande_do_Ribeiro,u2,1981-2010,1,30,0.893,0.872,0.154,17.288,0.223,0.734,0.789,0.872,1.012,1.098,0.361,-0.334,0.595,1.226
Baixa_Grande_do_Ribeiro,u2,1981-2010,2,30,0.882,0.853,0.173,19.647,0.186,0.707,0.775,0.853,0.961,1.036,1.618,4.713,0.607,1.507
Baixa_Grande_do_Ribeiro,u2,1981-2010,3,30,0.868,0.872,0.165,19.061,0.196,0.672,0.748,0.872,0.945,1.099,0.289,-0.481,0.561,1.215
Baixa_Grande_do_Ribeiro,u2,1981-2010,4,30,0.844,0.806,0.172,20.383,0.133,0.683,0.753,0.806,0.886,1.040,1.245,2.116,0.582,1.370
Baixa_Grande_do_Ribeiro,u2,1981-2010,5,30,0.956,0.933,0.191,19.968,0.181,0.753,0.830,0.933,1.011,1.293,1.141,1.177,0.674,1.442
Baixa_Grande_do_Ribeiro,u2,1981-2010,6,30,1.147,1.127,0.200,17.430,0.176,0.916,1.053,1.127,1.229,1.444,0.188,0.604,0.661,1.597
Baixa_Grande_do_Ribeiro,u2,1981-2010,7,30,1.296,1.284,0.202,15.604,0.228,1.096,1.174,1.284,1.403,1.604,0.517,0.161,0.891,1.710
Baixa_Grande_do_Ribeiro,u2,1981-2010,8,30,1.336,1.259,0.200,14.980,0.258,1.111,1.199,1.259,1.457,1.614,0.410,-0.556,0.971,1.726
Baixa_Grande_do_Ribeiro,u2,1981-2010,9,30,1.267,1.254,0.219,17.287,0.280,1.037,1.122,1.254,1.402,1.576,0.229,-0.309,0.806,1.709
Baixa_Grande_do_Ribeiro,u2,1981-2010,10,30,1.069,1.043,0.205,19.161,0.218,0.869,0.927,1.043,1.145,1.260,1.356,3.121,0.765,1.749
Baixa_Grande_do_Ribeiro,u2,1981-2010,11,30,0.984,0.967,0.167,17.007,0.147,0.797,0.905,0.967,1.052,1.205,0.764,1.324,0.656,1.462
Baixa_Grande_do_Ribeiro,u2,1981-2010,12,30,0.902,0.859,0.151,16.693,0.167,0.741,0.802,0.859,0.969,1.138,0.908,0.034,0.717,1.255
Baixa_Grande_do_Ribeiro,u2,1991-2020,1,30,0.816,0.814,0.130,15.903,0.144,0.654,0.745,0.814,0.888,0.949,0.305,0.193,0.586,1.130
Baixa_Grande_do_Ribeiro,u2,1991-2020,2,30,0.784,0.775,0.117,14.984,0.192,0.632,0.692,0.775,0.884,0.921,0.157,-0.739,0.578,1.009
Baixa_Grande_do_Ribeiro,u2,1991-2020,3,30,0.748,0.705,0.149,19.921,0.161,0.587,0.666,0.705,0.827,0.927,1.058,1.482,0.499,1.171
Baixa_Grande_do_Ribeiro,u2,1991-2020,4,30,0.739,0.759,0.113,15.271,0.151,0.592,0.655,0.759,0.806,0.855,-0.047,-0.273,0.528,0.982
Baixa_Grande_do_Ribeiro,u2,1991-2020,5,30,0.846,0.846,0.123,14.480,0.197,0.677,0.747,0.846,0.943,0.995,-0.153,-0.947,0.601,1.050
Baixa_Grande_do_Ribeiro,u2,1991-2020,6,30,1.057,1.075,0.177,16.724,0.155,0.865,1.003,1.075,1.159,1.236,-0.704,0.836,0.645,1.420
Baixa_Grande_do_Ribeiro,u2,1991-2020,7,30,1.214,1.230,0.135,11.130,0.195,1.069,1.107,1.230,1.302,1.364,-0.681,0.451,0.841,1.425
Baixa_Grande_do_Ribeiro,u2,1991-2020,8,30,1.264,1.252,0.163,12.910,0.259,1.060,1.138,1.252,1.397,1.473,0.373,-0.021,0.971,1.678
Baixa_Grande_do_Ribeiro,u2,1991-2020,9,30,1.204,1.199,0.178,14.792,0.188,1.015,1.104,1.199,1.291,1.359,0.521,1.219,0.806,1.660
Baixa_Grande_do_Ribeiro,u2,1991-2020,10,30,1.057,1.054,0.157,14.833,0.159,0.869,0.973,1.054,1.132,1.225,0.333,0.311,0.765,1.406
Baixa_Grande_do_Ribeiro,u2,1991-2020,11,30,0.936,0.950,0.115,12.269,0.124,0.793,0.876,0.950,1.000,1.054,-0.172,0.492,0.656,1.205
Baixa_Grande_do_Ribeiro,u2,1991-2020,12,30,0.864,0.849,0.131,15.190,0.210,0.716,0.745,0.849,0.955,1.054,0.417,-0.742,0.657,1.136
Balsas,pr,1961-1990,1,30,197.773,182.270,80.878,40.894,93.515,116.829,136.793,182.270,230.308,271.550,1.254,2.337,67.310,445.040
Balsas,pr,1961-1990,2,30,189.026,184.615,68.768,36.380,77.032,120.801,151.037,184.615,228.070,252.602,0.597,2.817,46.370,407.540
Balsas,pr,1961-1990,3,30,210.168,206.990,86.818,41.309,151.250,105.075,144.630,206.990,295.880,322.887,0.156,-1.213,75.700,371.690
Balsas,pr,1961-1990,4,30,149.164,140.110,66.487,44.573,81.777,73.370,98.487,140.110,180.265,260.444,0.779,0.284,57.680,312.970
Balsas,pr,1961-1990,5,30,34.187,20.955,34.895,102.071,47.105,0.212,7.795,20.955,54.900,79.630,1.223,1.064,0.000,136.740
Balsas,pr,1961-1990,6,30,7.295,2.990,9.447,129.494,10.357,0.000,0.140,2.990,10.498,15.666,2.494,8.657,0.000,45.700
Balsas,pr,1961-1990,7,30,4.027,0.040,8.272,205.425,1.635,0.000,0.000,0.040,1.635,18.680,2.220,3.733,0.000,28.140
Balsas,pr,1961-1990,8,30,6.909,2.475,10.054,145.525,9.025,0.000,0.000,2.475,9.025,21.382,2.324,6.544,0.000,45.280
Balsas,pr,1961-1990,9,30,29.468,29.835,23.629,80.183,34.227,2.855,8.205,29.835,42.432,56.689,0.628,-0.218,0.000,83.510
Balsas,pr,1961-1990,10,30,102.771,101.785,40.892,39.790,47.335,51.049,77.725,101.785,125.060,143.631,0.375,0.214,27.590,203.090
Balsas,pr,1961-1990,11,30,141.353,128.635,54.661,38.669,71.145,71.015,110.953,128.635,182.098,197.826,0.563,-0.166,60.390,266.780
Balsas,pr,1961-1990,12,30,182.568,171.880,77.574,42.491,108.003,96.084,118.110,171.880,226.113,265.704,0.805,0.523,73.810,377.930
Balsas,pr,1981-2010,1,30,213.784,203.090,109.189,51.074,131.795,102.032,130.903,203.090,262.697,374.838,0.751,0.058,40.120,450.450
Balsas,pr,1981-2010,2,30,166.347,165.135,77.123,46.363,78.115,70.371,123.638,165.135,201.752,237.328,0.819,1.417,46.370,384.770
Balsas,pr,1981-2010,3,30,210.164,206.270,82.368,39.192,150.000,109.122,144.967,206.270,294.968,326.001,0.361,-1.103,90.200,371.690
Balsas,pr,1981-2010,4,30,133.394,113.355,86.147,64.581,67.485,59.329,77.903,113.355,145.387,280.663,1.690,3.043,23.600,410.730
Balsas,pr,1981-2010,5,30,42.834,33.455,46.646,108.901,50.400,3.460,9.135,33.455,59.535,79.286,2.114,5.552,0.000,211.770
Balsas,pr,1981-2010,6,30,4.064,1.390,6.375,156.862,5.825,0.000,0.040,1.390,5.865,10.431,2.107,4.399,0.000,25.580
Balsas,pr,1981-2010,7,30,1.740,0.030,5.219,300.019,1.210,0.000,0.000,0.030,1.210,2.391,4.803,24.494,0.000,28.140
Balsas,pr,1981-2010,8,30,4.328,0.325,7.204,166.462,5.665,0.000,0.000,0.325,5.665,12.073,2.205,5.232,0.000,30.110
Balsas,pr,1981-2010,9,30,26.370,18.790,25.547,96.878,27.637,2.959,7.585,18.790,35.222,61.531,1.497,2.181,0.000,105.390
Balsas,pr,1981-2010,10,30,89.575,94.270,48.152,53.756,89.055,31.109,43.535,94.270,132.590,144.039,0.088,-1.296,17.090,177.580
Balsas,pr,1981-2010,11,30,133.291,119.830,64.065,48.064,95.477,67.631,82.620,119.830,178.097,238.334,0.707,-0.435,36.290,267.120
Balsas,pr,1981-2010,12,30,188.543,167.910,79.807,42.329,75.745,102.255,142.468,167.910,218.213,317.622,1.131,0.811,82.800,377.930
Balsas,pr,1991-2020,1,30,219.187,200.705,101.698,46.398,120.438,128.130,144.368,200.705,264.805,372.948,0.815,0.231,40.120,450.450
Balsas,pr,1991-2020,2,30,181.114,171.185,87.864,48.513,73.153,71.520,137.468,171.185,210.620,332.102,0.728,0.175,54.950,384.770
Balsas,pr,1991-2020,3,30,194.362,184.610,86.212,44.357,97.673,106.693,130.007,184.610,227.680,318.558,1.377,2.512,90.200,474.510
Balsas,pr,1991-2020,4,30,124.893,107.965,80.209,64.222,79.160,53.722,72.977,107.965,152.138,193.555,1.888,4.740,23.600,410.730
Balsas,pr,1991-2020,5,30,51.208,37.630,43.630,85.202,41.225,14.241,23.127,37.630,64.352,85.955,2.181,5.988,3.820,211.770
Balsas,pr,1991-2020,6,30,5.044,1.390,8.008,158.744,6.577,0.000,0.040,1.390,6.617,13.886,1.998,3.244,0.000,28.430
Balsas,pr,1991-2020,7,30,2.448,0.240,8.644,353.155,1.110,0.000,0.000,0.240,1.110,3.111,5.162,27.453,0.000,47.310
Balsas,pr,1991-2020,8,30,2.097,0.000,5.982,285.201,0.260,0.000,0.000,0.000,0.260,5.491,3.983,17.486,0.000,30.110
Balsas,pr,1991-2020,9,30,18.902,14.580,21.323,112.808,17.880,1.917,5.672,14.580,23.553,35.405,2.642,9.015,0.000,105.390
Balsas,pr,1991-2020,10,30,78.806,69.375,45.459,57.685,58.573,23.933,43.227,69.375,101.800,144.039,0.627,-0.481,17.090,179.080
Balsas,pr,1991-2020,11,30,143.748,138.600,65.870,45.823,95.850,67.631,87.440,138.600,183.290,239.614,0.292,-0.940,36.290,267.120
Balsas,pr,1991-2020,12,30,164.235,157.585,67.512,41.107,48.345,87.806,135.090,157.585,183.435,239.176,0.996,2.344,27.300,367.950
Balsas,ETo,1961-1990,1,30,113.960,114.745,8.567,7.518,9.827,103.288,109.365,114.745,119.192,124.014,-0.051,0.275,94.750,133.900
Balsas,ETo,1961-1990,2,30,102.074,101.120,7.169,7.023,9.400,96.024,98.257,101.120,107.657,110.825,-0.622,1.501,80.830,114.570
Balsas,ETo,1961-1990,3,30,110.831,111.860,7.622,6.877,10.075,102.344,104.550,111.860,114.625,120.981,0.189,-0.446,97.820,126.590
Balsas,ETo,1961-1990,4,30,108.158,106.070,10.098,9.337,14.750,96.786,101.050,106.070,115.800,121.849,0.704,-0.310,95.650,132.020
Balsas,ETo,1961-1990,5,30,117.151,115.975,10.035,8.566,13.083,105.897,109.970,115.975,123.053,131.094,0.447,-0.174,98.110,140.870
Balsas,ETo,1961-1990,6,30,116.870,117.030,10.268,8.786,18.868,104.488,106.850,117.030,125.718,130.320,0.153,-1.391,103.190,134.220
Balsas,ETo,1961-1990,7,30,131.237,131.710,11.862,9.038,24.280,116.643,117.918,131.710,142.197,144.297,-0.004,-1.474,114.310,150.170
Balsas,ETo,1961-1990,8,30,147.100,153.275,12.069,8.204,21.190,130.858,135.873,153.275,157.062,159.747,-0.304,-1.477,126.770,163.970
Balsas,ETo,1961-1990,9,30,144.887,143.520,11.201,7.731,17.535,132.599,135.725,143.520,153.260,160.542,0.464,-0.507,127.210,170.890
Balsas,ETo,1961-1990,10,30,133.815,133.810,7.722,5.771,7.385,125.727,130.980,133.810,138.365,142.723,-0.587,1.015,112.450,149.070
Balsas,ETo,1961-1990,11,30,118.605,118.975,8.205,6.918,11.845,109.458,112.802,118.975,124.648,130.083,-0.041,-0.939,102.210,133.380
Balsas,ETo,1961-1990,12,30,113.985,114.565,9.178,8.052,7.213,104.729,110.530,114.565,117.743,124.867,-1.075,2.940,84.090,130.240
Balsas,ETo,1981-2010,1,30,114.179,114.500,9.586,8.396,10.530,101.091,110.350,114.500,120.880,125.337,-0.255,-0.263,94.750,133.900
Balsas,ETo,1981-2010,2,30,104.919,102.770,8.103,7.723,9.670,96.996,99.657,102.770,109.328,114.598,0.616,0.178,89.540,125.100
Balsas,ETo,1981-2010,3,30,112.378,111.765,7.890,7.021,12.483,103.225,105.627,111.765,118.110,123.055,0.064,-0.856,98.200,127.090
Balsas,ETo,1981-2010,4,30,111.267,112.110,10.163,9.134,13.192,96.993,105.263,112.110,118.455,123.270,-0.025,-0.603,92.390,132.020
Balsas,ETo,1981-2010,5,30,119.267,120.910,9.997,8.382,10.237,105.565,114.483,120.910,124.720,130.903,-0.337,0.101,98.440,140.870
Balsas,ETo,1981-2010,6,30,120.960,121.600,7.096,5.866,8.745,111.342,116.965,121.600,125.710,129.178,-0.403,-0.039,104.560,134.220
Balsas,ETo,1981-2010,7,30,136.015,134.080,6.775,4.981,9.620,128.587,131.312,134.080,140.933,143.978,0.178,-0.373,122.280,150.170
Balsas,ETo,1981-2010,8,30,153.084,153.705,5.599,3.658,8.585,146.232,149.053,153.705,157.637,159.685,-0.250,-0.375,140.880,163.970
Balsas,ETo,1981-2010,9,30,149.970,149.505,11.010,7.342,10.940,137.295,144.355,149.505,155.295,163.538,-0.060,-0.059,125.500,170.890
Balsas,ETo,1981-2010,10,30,135.422,135.000,10.445,7.713,13.488,121.784,128.172,135.000,141.660,144.855,0.268,1.236,112.450,164.570
Balsas,ETo,1981-2010,11,30,118.343,117.580,9.304,7.862,14.365,107.133,111.138,117.580,125.502,131.549,0.064,-0.852,99.420,134.530
Balsas,ETo,1981-2010,12,30,112.359,113.155,8.500,7.565,9.530,104.243,108.290,113.155,117.820,120.901,-1.217,3.099,84.090,128.110
Balsas,ETo,1991-2020,1,30,115.409,117.105,8.673,7.515,9.268,101.950,111.752,117.105,121.020,125.337,-0.636,-0.251,97.120,128.910
Balsas,ETo,1991-2020,2,30,106.945,103.010,11.221,10.492,9.410,97.049,100.532,103.010,109.942,115.460,2.424,8.117,94.950,151.800
Balsas,ETo,1991-2020,3,30,116.219,116.830,6.353,5.467,9.647,108.777,111.468,116.830,121.115,123.218,-0.442,-0.473,103.280,127.090
Balsas,ETo,1991-2020,4,30,113.424,113.570,7.578,6.681,7.142,104.545,111.312,113.570,118.455,122.422,-0.927,0.973,92.390,124.800
Balsas,ETo,1991-2020,5,30,118.793,120.760,8.702,7.325,8.790,107.464,115.532,120.760,124.323,126.281,-0.723,0.890,98.440,137.160
Balsas,ETo,1991-2020,6,30,122.036,121.945,6.153,5.042,8.045,116.144,118.280,121.945,126.325,129.094,-0.273,0.280,107.610,134.370
Balsas,ETo,1991-2020,7,30,137.098,136.060,6.457,4.710,9.140,130.064,132.465,136.060,141.605,145.589,0.182,-0.804,124.930,149.050
Balsas,ETo,1991-2020,8,30,155.076,156.085,6.213,4.007,9.560,146.812,150.192,156.085,159.752,161.869,-0.021,-0.440,142.800,169.000
Balsas,ETo,1991-2020,9,30,155.117,154.795,13.281,8.562,16.058,139.384,147.043,154.795,163.100,169.791,0.050,0.362,125.500,187.650
Balsas,ETo,1991-2020,10,30,143.575,141.630,12.644,8.807,15.005,130.441,134.945,141.630,149.950,164.507,0.460,-0.007,120.830,171.340
Balsas,ETo,1991-2020,11,30,120.160,120.950,9.788,8.145,13.475,107.133,112.852,120.950,126.328,132.550,-0.340,-0.757,99.420,134.920
Balsas,ETo,1991-2020,12,30,118.137,118.280,8.844,7.487,11.517,107.687,111.808,118.280,123.325,129.279,0.165,-0.283,99.950,136.320
Balsas,Tmax,1961-1990,1,30,30.540,30.531,0.788,2.580,1.164,29.495,29.995,30.531,31.159,31.463,0.149,-0.691,29.260,32.166
Balsas,Tmax,1961-1990,2,30,30.519,30.532,0.667,2.187,0.787,29.863,30.091,30.532,30.879,31.388,-0.335,0.771,28.688,31.781
Balsas,Tmax,1961-1990,3,30,30.543,30.379,0.641,2.099,1.015,29.756,30.091,30.379,31.106,31.334,-0.055,-0.772,29.194,31.782
Balsas,Tmax,1961-1990,4,30,30.937,31.031,0.833,2.691,1.194,29.686,30.266,31.031,31.460,32.025,-0.124,-0.751,29.344,32.383
Balsas,Tmax,1961-1990,5,30,31.690,31.797,1.016,3.206,1.197,30.411,31.042,31.797,32.240,32.947,-0.080,-0.067,29.621,33.886
Balsas,Tmax,1961-1990,6,30,32.140,32.201,0.874,2.721,0.837,30.873,31.704,32.201,32.541,33.295,-0.159,0.514,30.271,34.077
Balsas,Tmax,1961-1990,7,30,32.819,33.005,0.865,2.636,0.583,31.497,32.659,33.005,33.242,33.564,-1.077,1.553,30.547,34.315
Balsas,Tmax,1961-1990,8,30,34.087,34.114,0.799,2.344,0.998,33.367,33.744,34.114,34.743,34.990,-1.075,2.007,31.615,35.237
Balsas,Tmax,1961-1990,9,30,34.452,34.425,0.757,2.198,0.953,33.717,33.904,34.425,34.857,35.540,-0.126,-0.053,32.560,35.700
